Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/about/walking-tours/west-side,130,37,0:00:39,10,0.00%,10.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-aPFEpxUFG3lcwZGO73lNVtDh5X2frbXCrh4zyiXQUvQ&form_id=asm_animalsearchform&op=Search,130,9,0:00:04,0,0.00%,1.54%,$0.00 
/animal-shelter/animals/55587,130,62,0:00:26,0,0.00%,2.31%,$0.00 
/animal-shelter/animals/56872,130,55,0:00:22,5,0.00%,12.31%,$0.00 
/animal-shelter/animals/57765,130,61,0:00:17,2,0.00%,6.15%,$0.00 
/animal-shelter/animals/58094,130,65,0:00:04,0,0.00%,2.31%,$0.00 
/animal-shelter/animals/58219,130,55,0:00:18,1,0.00%,6.92%,$0.00 
/animal-shelter/animals/58227,130,59,0:00:05,0,0.00%,3.08%,$0.00 
/animal-shelter/animals/58280,130,58,0:00:08,0,0.00%,5.38%,$0.00 
/boards/plat,130,54,0:00:20,12,0.00%,8.46%,$0.00 
/departments/cfrd/health-programs,130,53,0:00:04,4,0.00%,7.69%,$0.00 
/documents/viewDocument.php?document_id=7051,130,100,0:01:43,4,50.00%,27.69%,$0.00 
/documents/viewDocument.php?document_id=7862,130,72,0:02:53,15,53.33%,35.38%,$0.00 
/documents/viewDocument.php?document_id=8168,130,111,0:00:41,2,0.00%,13.85%,$0.00 
/documents/viewDocument.php?document_id=8315,130,102,0:02:26,14,71.43%,46.15%,$0.00 
/news/2017/11/20/2996,130,60,0:00:38,49,0.00%,38.46%,$0.00 
/parks/pools/rentals,130,59,0:00:23,18,0.00%,21.54%,$0.00 
/recreation/programs/10233,130,60,0:00:39,23,0.00%,22.31%,$0.00 
/sections/viewSection.php?section_id=109,130,106,0:01:38,73,69.86%,55.38%,$0.00 
/sections/viewSection.php?section_id=140,130,96,0:01:11,13,46.15%,21.54%,$0.00 
/sections/viewSection.php?section_id=539,130,79,0:00:30,17,41.18%,23.08%,$0.00 
/documents/viewDocument.php?document_id=2029,129,53,0:00:58,5,40.00%,10.08%,$0.00 
/documents/viewDocument.php?document_id=5568,129,114,0:00:27,2,50.00%,8.53%,$0.00 
/documents/viewDocument.php?document_id=5719,129,103,0:03:04,91,76.92%,71.32%,$0.00 
/m/viewPage.php?docType=document;document_id=278,129,106,0:00:57,80,36.25%,39.53%,$0.00 
/recreation/programs/10312,129,57,0:00:11,2,0.00%,10.08%,$0.00 
/recreation/sports/hockey,129,58,0:00:05,14,0.00%,11.63%,$0.00 
/sections/viewSection.php?section_id=234,129,97,0:00:16,3,100.00%,7.75%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-E93T6kcD4rExAiK6Td2Qpv9lmgnjN7izICdmpoyKzYs&form_id=asm_animalsearchform&op=Search,128,19,0:00:06,0,0.00%,3.91%,$0.00 
/animal-shelter/animals/56332,128,60,0:00:09,1,0.00%,0.78%,$0.00 
/animal-shelter/animals/56754,128,59,0:00:13,3,0.00%,3.12%,$0.00 
/animal-shelter/animals/57060,128,63,0:00:04,0,0.00%,2.34%,$0.00 
/animal-shelter/animals/57089,128,57,0:00:08,1,0.00%,8.59%,$0.00 
/animal-shelter/animals/57457,128,57,0:00:11,2,0.00%,3.12%,$0.00 
/animal-shelter/animals/57533,128,61,0:00:04,0,0.00%,0.78%,$0.00 
/animal-shelter/animals/57942,128,58,0:00:08,0,0.00%,1.56%,$0.00 
/animal-shelter/animals/58069,128,61,0:00:08,0,0.00%,1.56%,$0.00 
/animal-shelter/animals/58137,128,56,0:00:26,2,0.00%,8.59%,$0.00 
/documents/viewDocument.php?document_id=287,128,107,0:01:35,65,60.00%,46.09%,$0.00 
/documents/viewDocument.php?document_id=5703,128,58,0:01:37,9,55.56%,20.31%,$0.00 
/grants/community-development-block-grants/consolidated-plans,128,39,0:00:40,18,0.00%,22.66%,$0.00 
/m/viewPage.php?docType=document;document_id=106,128,82,0:00:24,80,27.50%,32.03%,$0.00 
/neighborhoods/preservation/certificate-of-appropriateness,128,44,0:01:12,15,0.00%,18.75%,$0.00 
/sections/viewSection.php?section_id=621,128,48,0:00:19,15,0.00%,3.12%,$0.00 
/documents/viewDocument.php?document_id=1899,127,116,0:00:40,6,33.33%,7.87%,$0.00 
/documents/viewDocument.php?document_id=2787,127,69,0:00:20,26,69.23%,26.77%,$0.00 
/documents/viewDocument.php?document_id=3691,127,111,0:00:37,7,85.71%,19.69%,$0.00 
/documents/viewDocument.php?document_id=4824,127,102,0:01:54,43,41.86%,37.01%,$0.00 
/documents/viewDocument.php?document_id=6380,127,113,0:01:55,98,87.76%,80.31%,$0.00 
/documents/viewDocument.php?document_id=825,127,104,0:01:46,40,77.50%,40.16%,$0.00 
/documents/viewDocument.php?document_id=9479,127,99,0:00:43,27,59.26%,26.77%,$0.00 
/documents/viewDocument.php?document_id=9873,127,117,0:00:57,2,100.00%,22.83%,$0.00 
/recreation/programs/9803,127,61,0:00:16,44,0.00%,40.16%,$0.00 
/webtech,127,119,0:05:48,107,92.52%,85.83%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-R-n2rrkSu-heB5IXlisVfcYau56eTyh7FtyFAdz5dfM&form_id=asm_animalsearchform&op=Search,126,7,0:00:19,2,0.00%,3.17%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-9GmR_Cuv_RRutVdjw-hat1l7tQjXyIv4nfjGHNgCKtc&form_id=asm_animalsearchform&op=Search,126,12,0:00:06,9,0.00%,7.94%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-dddq8_0rDV6dhTMTsVUhrnVs9NXWKrh-SwnBQaoF3vA&form_id=asm_animalsearchform&op=Search,126,15,0:00:14,1,0.00%,3.97%,$0.00 
/animal-shelter/animals/56644,126,57,0:00:07,3,0.00%,5.56%,$0.00 
/animal-shelter/animals/57646,126,57,0:00:08,0,0.00%,3.17%,$0.00 
/animal-shelter/animals/58002,126,51,0:00:21,8,0.00%,11.90%,$0.00 
/boards/mpo-policy/meetings/2017,126,51,0:00:39,29,0.00%,32.54%,$0.00 
/boards/utilities-service/meetings/2017,126,58,0:01:39,4,0.00%,34.92%,$0.00 
/documents/viewDocument.php?document_id=2183,126,102,0:00:44,1,100.00%,9.52%,$0.00 
/documents/viewDocument.php?document_id=5945,126,100,0:03:24,97,79.38%,76.19%,$0.00 
/documents/viewDocument.php?document_id=6729,126,112,0:01:48,25,76.00%,53.97%,$0.00 
/documents/viewDocument.php?document_id=719,126,86,0:00:49,5,20.00%,14.29%,$0.00 
/neighborhoods/historic/fairview,126,43,0:00:23,23,0.00%,18.25%,$0.00 
/news/2017/06/30/952,126,54,0:00:24,15,0.00%,15.87%,$0.00 
/news/2017/12/14/3040,126,59,0:00:27,24,0.00%,26.98%,$0.00 
/sections/viewSection.php?section_id=247,126,77,0:00:29,0,0.00%,3.17%,$0.00 
/cca,125,87,0:01:54,58,39.66%,30.40%,$0.00 
/cdbgapp,125,68,0:02:22,42,54.76%,32.80%,$0.00 
/documents/viewDocument.php?document_id=206,125,104,0:01:32,56,82.14%,56.00%,$0.00 
/documents/viewDocument.php?document_id=5521,125,85,0:02:17,64,67.19%,52.80%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-8DziQ0VlSnbmQ_7zl75p7ReBcNm2wLnNIij4MQndnQI&form_id=asm_animalsearchform&op=Search,124,36,0:00:25,32,0.00%,14.52%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-ICHLROcy0ItyWQZFAXyFbdy79jRH8TlDc7E2tXCDrPE&form_id=asm_animalsearchform&op=Search,124,17,0:00:20,13,0.00%,5.65%,$0.00 
/animal-shelter/animals/56650,124,57,0:00:08,4,0.00%,8.87%,$0.00 
/animal-shelter/animals/56794,124,59,0:00:06,0,0.00%,3.23%,$0.00 
/animal-shelter/animals/57508,124,55,0:00:08,2,0.00%,6.45%,$0.00 
/animal-shelter/animals/58063,124,59,0:00:06,0,0.00%,2.42%,$0.00 
/animal-shelter/animals/58180,124,57,0:00:06,2,0.00%,5.65%,$0.00 
/animal-shelter/animals/58341,124,51,0:00:08,0,0.00%,4.84%,$0.00 
/documents/viewDocument.php?document_id=7489,124,114,0:01:33,82,81.71%,65.32%,$0.00 
/historic-bloomington/demolition-delay,124,52,0:01:23,22,0.00%,20.16%,$0.00 
/planning/bids/transportation-plan,124,59,0:00:04,1,0.00%,8.87%,$0.00 
/search/node?keys=youth+basketball,124,54,0:00:06,0,0.00%,3.23%,$0.00 
/sections/viewSection.php?section_id=171,124,91,0:00:43,60,45.00%,31.45%,$0.00 
/sections/viewSection.php?section_id=451,124,96,0:00:21,21,80.95%,20.16%,$0.00 
/sustainability/,124,41,0:00:49,5,0.00%,7.26%,$0.00 
/winterfest,124,101,0:01:41,27,74.07%,40.32%,$0.00 
/documents/viewDocument.php?document_id=1747,123,76,0:01:42,50,40.00%,35.77%,$0.00 
/documents/viewDocument.php?document_id=259,123,92,0:00:54,0,0.00%,12.20%,$0.00 
/documents/viewDocument.php?document_id=272,123,102,0:01:45,42,52.38%,34.96%,$0.00 
/documents/viewDocument.php?document_id=307,123,80,0:00:46,2,50.00%,4.07%,$0.00 
/recreation/programs/10207,123,69,0:00:07,66,24.24%,52.85%,$0.00 
/sections/viewSection.php?section_id=290,123,92,0:01:23,5,40.00%,23.58%,$0.00 
/smallandsimple,123,95,0:01:02,61,59.02%,51.22%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-8LlPTcJw_yzy_VfO71GE8-lmKYMHI5HTnAxATsLt2FU&form_id=asm_animalsearchform&op=Search,122,1,0:00:03,0,0.00%,0.82%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-aM0KLG4HrSbMycHf1SEDlaLUu81aK7t-2GBffB65gCc&form_id=asm_animalsearchform&op=Search,122,5,0:00:06,1,0.00%,1.64%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-B1OnqPSqgFn-ZHJQfNW6qsCwNBpiMwdsMt8_97CC5K0&form_id=asm_animalsearchform&op=Search,122,7,0:00:03,0,0.00%,0.82%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-gKLeoOFI4yitdcUeghObHR8rgku6fcJLqYaMVW9KmmA&form_id=asm_animalsearchform&op=Search,122,12,0:00:06,2,0.00%,4.10%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-NMav7stuYaxRmHRy6dRTDVH1UkN5H7mLn8v4wRGVOjU&form_id=asm_animalsearchform&op=Search,122,6,0:00:15,1,0.00%,0.82%,$0.00 
/animal-shelter/animals/56725,122,57,0:00:11,0,0.00%,4.92%,$0.00 
/animal-shelter/animals/57910,122,59,0:00:04,1,0.00%,4.10%,$0.00 
/animal-shelter/animals/57949,122,53,0:00:28,3,0.00%,11.48%,$0.00 
/animal-shelter/animals/58095,122,58,0:00:03,0,0.00%,0.82%,$0.00 
/animal-shelter/animals/58112,122,56,0:00:07,2,0.00%,8.20%,$0.00 
/animal-shelter/animals/58193,122,60,0:00:07,2,0.00%,4.92%,$0.00 
/documents/viewDocument.php?document_id=6340,122,93,0:00:59,27,66.67%,38.52%,$0.00 
/documents/viewDocument.php?document_id=7427,122,98,0:02:02,35,48.57%,38.52%,$0.00 
/documents/viewDocument.php?document_id=9291,122,113,0:01:08,8,75.00%,22.95%,$0.00 
/engineering/projects/s-sare-islands,122,55,0:00:18,2,0.00%,5.74%,$0.00 
/news/2017/09/06/2840,122,56,0:00:36,41,0.00%,34.43%,$0.00 
/news/2017/11/30/3005,122,54,0:00:27,33,0.00%,26.23%,$0.00 
/recreation/programs/10212,122,50,0:00:14,9,0.00%,17.21%,$0.00 
/search/node?keys=zoning,122,41,0:00:08,0,0.00%,0.82%,$0.00 
/sections/viewSection.php?section_id=532,122,105,0:00:29,7,28.57%,9.84%,$0.00 
/animal-shelter/animals/56245,121,59,0:00:12,5,0.00%,7.44%,$0.00 
/bloomington-redevelopment-commission,121,99,0:02:37,80,35.00%,35.54%,$0.00 
/documents/viewDocument.php?document_id=1767,121,93,0:01:20,64,50.00%,40.50%,$0.00 
/documents/viewDocument.php?document_id=3260,121,100,0:00:52,59,72.88%,54.55%,$0.00 
/documents/viewDocument.php?document_id=6770,121,90,0:00:42,2,0.00%,4.13%,$0.00 
/documents/viewDocument.php?document_id=9828,121,104,0:02:40,39,87.18%,63.64%,$0.00 
/GIS+Data+Download,121,87,0:01:43,54,66.67%,53.72%,$0.00 
/search/node?keys=Cats,121,31,0:00:10,0,0.00%,4.96%,$0.00 
/about/walking-tours/north-washington-street,120,26,0:00:44,2,0.00%,5.83%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-UWaKd6Z0CrY6_u73yn3NOTfe18h9OxhEdYOrcyronDs&form_id=asm_animalsearchform&op=Search,120,1,0:00:02,0,0.00%,0.83%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-WcZVFkUdK_r1BW5M8go45dQSrJWuXc4QN9WZh_ygGEY&form_id=asm_animalsearchform&op=Search,120,2,0:00:02,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-6bdKunsqm9svpx77eEcQgf_IN_UIZyYjRIs5wcywHLw&form_id=asm_animalsearchform&op=Search,120,20,0:00:06,3,0.00%,4.17%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-DKK6N8z20o9TqcVO-RBGpkl6QcXUG6y4_PbQveA8CQs&form_id=asm_animalsearchform&op=Search,120,13,0:00:19,1,0.00%,4.17%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-dUt5XyTlYvcDzcib3ejq4rOiGke3vwuVQvII9xf4Tek&form_id=asm_animalsearchform&op=Search,120,8,0:00:06,1,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-SRKIqtwoH_8KMJFXa6kCu1EXn3nyuJ64pmwfh4kxmbo&form_id=asm_animalsearchform&op=Search,120,22,0:00:07,0,0.00%,5.83%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-UY1CvaDr9RGyBcUe6j3Y2gZLIzX4qQ09mQThOljvTLI&form_id=asm_animalsearchform&op=Search,120,11,0:00:08,1,0.00%,5.00%,$0.00 
/animal-shelter/animals/47684,120,57,0:00:14,3,0.00%,10.83%,$0.00 
/animal-shelter/animals/56946,120,59,0:00:04,2,0.00%,6.67%,$0.00 
/animal-shelter/animals/57257,120,47,0:00:45,13,0.00%,16.67%,$0.00 
/animal-shelter/animals/57408,120,59,0:00:03,0,0.00%,1.67%,$0.00 
/animal-shelter/animals/57535,120,58,0:00:09,2,0.00%,1.67%,$0.00 
/animal-shelter/animals/57540,120,53,0:00:12,2,0.00%,4.17%,$0.00 
/animal-shelter/animals/57900,120,45,0:00:10,6,0.00%,8.33%,$0.00 
/animal-shelter/animals/57909,120,58,0:00:05,0,0.00%,0.00%,$0.00 
/animal-shelter/animals/58272,120,56,0:00:10,5,0.00%,12.50%,$0.00 
/chopra,120,105,0:01:04,31,74.19%,29.17%,$0.00 
/documents/viewDocument.php?document_id=2032,120,64,0:01:32,1,100.00%,12.50%,$0.00 
/documents/viewDocument.php?document_id=6116,120,105,0:01:11,48,75.00%,56.67%,$0.00 
/documents/viewDocument.php?document_id=7539,120,99,0:01:01,21,76.19%,31.67%,$0.00 
/parks/employment/basketball-ref,120,56,0:00:29,27,0.00%,30.83%,$0.00 
/recreation/programs/10293,120,55,0:00:28,13,0.00%,18.33%,$0.00 
/search/?search=trash,120,104,0:00:21,4,50.00%,4.17%,$0.00 
/search/node?keys=Hours,120,52,0:00:20,3,0.00%,15.00%,$0.00 
/search/node?keys=softball,120,52,0:00:11,1,0.00%,4.17%,$0.00 
/apply,119,94,0:00:49,65,69.23%,60.50%,$0.00 
/documents/viewDocument.php?document_id=8676,119,98,0:03:04,65,61.54%,57.98%,$0.00 
/documents/viewDocument.php?document_id=9328,119,54,0:01:48,22,50.00%,24.37%,$0.00 
/documents/viewDocument.php?document_id=9445,119,102,0:01:00,2,50.00%,45.38%,$0.00 
/m/viewPage.php?docType=document;document_id=9554,119,66,0:00:02,66,1.52%,3.36%,$0.00 
/about/walking-tours/north-indiana,118,35,0:00:36,7,0.00%,9.32%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-VHju7woGQXgYgg7ncqpV1y6LRXFzPu3oFir_fdYdIK4&form_id=asm_animalsearchform&op=Search,118,8,0:00:16,1,0.00%,2.54%,$0.00 
/animal-shelter/animals/56250,118,53,0:00:16,7,0.00%,9.32%,$0.00 
/animal-shelter/animals/56317,118,55,0:00:28,7,0.00%,11.02%,$0.00 
/animal-shelter/animals/56535,118,56,0:00:07,1,0.00%,7.63%,$0.00 
/animal-shelter/animals/57148,118,52,0:00:07,2,0.00%,5.08%,$0.00 
/animal-shelter/animals/57212,118,51,0:00:39,10,0.00%,13.56%,$0.00 
/animal-shelter/animals/57347,118,58,0:00:09,2,0.00%,3.39%,$0.00 
/animal-shelter/animals/57464,118,56,0:00:07,1,0.00%,4.24%,$0.00 
/animal-shelter/animals/58081,118,56,0:00:08,3,0.00%,3.39%,$0.00 
/business/start/food,118,40,0:01:17,3,0.00%,12.71%,$0.00 
/calendar,118,57,0:00:32,33,0.00%,35.59%,$0.00 
/civilstreets,118,80,0:00:56,32,37.50%,27.12%,$0.00 
/documents/viewDocument.php?document_id=6285,118,107,0:01:02,14,57.14%,33.05%,$0.00 
/documents/viewDocument.php?document_id=7684,118,88,0:01:45,54,55.56%,44.92%,$0.00 
/piedmont-smith,118,106,0:02:38,38,57.89%,38.98%,$0.00 
/report-issues,118,53,0:01:12,15,0.00%,23.73%,$0.00 
/utilities/waterwise,118,50,0:00:22,17,0.00%,22.88%,$0.00 
/boards/cdbg-funding,117,45,0:00:59,3,0.00%,11.11%,$0.00 
/news/2017/07/13/989,117,54,0:00:45,32,0.00%,30.77%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-NZDjbiyPx3ev-kPKKq9yWabT_XutmCMMMnTkYR4oc0Q&form_id=asm_animalsearchform&op=Search,116,34,0:00:12,4,0.00%,9.48%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-p_M6394qqn1FdfmdSuFmj11VmNlU1nRiQAiw04oOOtA&form_id=asm_animalsearchform&op=Search,116,13,0:00:04,4,0.00%,4.31%,$0.00 
/animal-shelter/animals/57172,116,51,0:00:04,0,0.00%,0.86%,$0.00 
/animal-shelter/animals/57642,116,56,0:00:05,0,0.00%,2.59%,$0.00 
/business/tax-abatement,116,40,0:00:58,22,0.00%,24.14%,$0.00 
/documents/viewDocument.php?document_id=184,116,101,0:01:34,4,50.00%,13.79%,$0.00 
/documents/viewDocument.php?document_id=282,116,93,0:01:46,47,61.70%,49.14%,$0.00 
/documents/viewDocument.php?document_id=3620,116,108,0:00:30,1,100.00%,8.62%,$0.00 
/documents/viewDocument.php?document_id=496,116,86,0:00:21,0,0.00%,3.45%,$0.00 
/documents/viewDocument.php?document_id=9913,116,27,0:02:34,21,28.57%,20.69%,$0.00 
/recreation/programs/10286,116,51,0:00:33,21,0.00%,31.90%,$0.00 
/search/node?keys=Adoptable+dogs,116,44,0:00:10,0,0.00%,4.31%,$0.00 
/sections/viewSection.php?section_id=492,116,105,0:01:46,87,81.61%,75.00%,$0.00 
/documents/viewDocument.php?document_id=10013,115,103,0:00:32,2,50.00%,16.52%,$0.00 
/documents/viewDocument.php?document_id=10098,115,110,0:03:27,59,89.83%,65.22%,$0.00 
/documents/viewDocument.php?document_id=10146,115,99,0:02:06,32,87.50%,56.52%,$0.00 
/documents/viewDocument.php?document_id=8079,115,104,0:00:54,0,0.00%,8.70%,$0.00 
/documents/viewDocument.php?document_id=912,115,108,0:01:08,30,96.67%,48.70%,$0.00 
/history-of-bpd,115,104,0:04:57,94,87.23%,85.22%,$0.00 
/sections/viewSection.php?section_id=211,115,91,0:00:45,15,60.00%,20.00%,$0.00 
/sections/viewSection.php?section_id=233,115,67,0:01:34,28,32.14%,17.39%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-jSupRbDXEzYlMYkDMvvnhF8XCeKqZgbAc7MGpo2YqpA&form_id=asm_animalsearchform&op=Search,114,2,0:00:05,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Ft2S6KBdE63m2S9GKI8Tn-VOhk8d9kBEH5pm27-PX04&form_id=asm_animalsearchform&op=Search,114,15,0:00:05,3,0.00%,7.89%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Lv1OnnZigQ9tnTcYj8yJaEX7-HSvYnEvK5D-P4QyQfo&form_id=asm_animalsearchform&op=Search,114,30,0:00:24,26,0.00%,9.65%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Nm2Q2ODPPHlbVgjfKEK1v41gCAHRbBqao46K6voI6YM&form_id=asm_animalsearchform&op=Search,114,10,0:00:06,0,0.00%,3.51%,$0.00 
/animal-shelter/animals/56597,114,54,0:00:03,1,0.00%,2.63%,$0.00 
/animal-shelter/animals/56678,114,54,0:00:18,2,0.00%,5.26%,$0.00 
/animal-shelter/animals/56696,114,54,0:00:05,2,0.00%,3.51%,$0.00 
/animal-shelter/animals/56886,114,47,0:00:15,2,0.00%,7.89%,$0.00 
/animal-shelter/animals/56926,114,55,0:00:08,2,0.00%,4.39%,$0.00 
/animal-shelter/animals/56973,114,51,0:00:14,2,0.00%,5.26%,$0.00 
/animal-shelter/animals/58324,114,54,0:00:06,1,0.00%,7.02%,$0.00 
/calendars/?year=2017;mon=7,114,70,0:00:56,1,100.00%,14.91%,$0.00 
/documents/viewDocument.php?document_id=660,114,90,0:01:51,8,62.50%,22.81%,$0.00 
/planning/projects/4th-rogers,114,33,0:00:35,16,0.00%,15.79%,$0.00 
/sections/viewSection.php?section_id=148,114,95,0:00:31,10,40.00%,16.67%,$0.00 
/sections/viewSection.php?section_id=576,114,90,0:01:15,78,48.72%,42.11%,$0.00 
/sections/viewSection.php?section_id=81,114,82,0:00:50,21,33.33%,15.79%,$0.00 
/what-is-leed,114,96,0:02:25,26,65.38%,46.49%,$0.00 
/animal-shelter/animals/56765,113,55,0:00:07,0,0.00%,3.54%,$0.00 
/documents/viewDocument.php?document_id=10139,113,101,0:01:08,11,54.55%,15.93%,$0.00 
/documents/viewDocument.php?document_id=4176,113,91,0:01:53,66,75.76%,63.72%,$0.00 
/documents/viewDocument.php?document_id=9298,113,90,0:00:57,3,33.33%,23.89%,$0.00 
/documents/viewDocument.php?document_id=9859,113,113,0:00:28,4,100.00%,16.81%,$0.00 
/parkpermits,113,79,0:02:29,42,73.81%,45.13%,$0.00 
/police/cad,113,80,0:00:43,75,58.67%,66.37%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-A5VGh43K7ShGxRcxqtLIjE5lIejlzwurm0CQZldABnk&form_id=asm_animalsearchform&op=Search,112,7,0:00:05,1,0.00%,0.89%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-G6Mtz8mn-gdukusHm7RXS7Kaw6lFL-mi5PbKc_MbUT4&form_id=asm_animalsearchform&op=Search,112,22,0:00:07,2,0.00%,4.46%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-RXw0Xguoy5O6u1-EQzSkObqqkqU6P8MVUaWk625Nm9U&form_id=asm_animalsearchform&op=Search,112,7,0:00:10,1,0.00%,4.46%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-XNARJJFYIrzKBxdcUkvVxkw0BUeYvGqOOXKLViItGdw&form_id=asm_animalsearchform&op=Search,112,11,0:00:15,0,0.00%,4.46%,$0.00 
/animal-shelter/animals/56462,112,55,0:00:05,0,0.00%,2.68%,$0.00 
/animal-shelter/animals/56706,112,52,0:00:02,0,0.00%,3.57%,$0.00 
/animal-shelter/animals/56798,112,50,0:00:22,1,0.00%,6.25%,$0.00 
/animal-shelter/animals/56967,112,53,0:00:06,0,0.00%,4.46%,$0.00 
/animal-shelter/animals/57243,112,50,0:00:16,4,0.00%,3.57%,$0.00 
/animal-shelter/animals/57358,112,56,0:00:05,1,0.00%,1.79%,$0.00 
/animal-shelter/animals/57407,112,55,0:00:03,0,0.00%,5.36%,$0.00 
/animal-shelter/animals/57782,112,49,0:00:15,4,0.00%,15.18%,$0.00 
/animal-shelter/animals/57981,112,51,0:00:07,0,0.00%,3.57%,$0.00 
/ctp,112,80,0:01:32,26,80.77%,41.07%,$0.00 
/documents/viewDocument.php?document_id=3318,112,78,0:02:27,38,65.79%,39.29%,$0.00 
/documents/viewDocument.php?document_id=689,112,78,0:01:24,5,40.00%,22.32%,$0.00 
/documents/viewDocument.php?document_id=833,112,81,0:02:25,52,59.62%,45.54%,$0.00 
/documents/viewDocument.php?document_id=8705,112,81,0:02:58,66,60.61%,53.57%,$0.00 
/housing/rental-rehab-loan,112,37,0:00:22,9,0.00%,11.61%,$0.00 
/locations/housing-authority,112,46,0:00:57,46,0.00%,32.14%,$0.00 
/locations/olcott-park-playground,112,54,0:00:37,30,0.00%,37.50%,$0.00 
/locations/policy,112,51,0:01:06,20,0.00%,24.11%,$0.00 
/news/2017/06/01/894,112,55,0:00:23,36,0.00%,31.25%,$0.00 
/news/2017/07/28/2752,112,50,0:00:25,13,0.00%,20.54%,$0.00 
/parks/parks/ferguson-dog-park/directions,112,51,0:00:18,3,0.00%,16.07%,$0.00 
/peakoil,112,74,0:02:46,63,55.56%,51.79%,$0.00 
/recreation/programs/10222,112,50,0:00:15,29,0.00%,27.68%,$0.00 
/sections/viewSection.php?section_id=139,112,81,0:00:46,8,25.00%,21.43%,$0.00 
/sections/viewSection.php?section_id=573,112,84,0:01:31,81,69.14%,60.71%,$0.00 
/sturbaum,112,93,0:01:49,36,66.67%,34.82%,$0.00 
/3d,111,98,0:01:04,19,73.68%,33.33%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Ed0xO44hO6MFCQvECB_dh17w6C0txpKKZxJ_mMxa_OE&form_id=asm_animalsearchform&op=Search,111,30,0:00:11,1,0.00%,5.41%,$0.00 
/documents/viewDocument.php?document_id=2507,111,99,0:00:34,6,66.67%,20.72%,$0.00 
/documents/viewDocument.php?document_id=6289,111,79,0:02:05,11,54.55%,27.03%,$0.00 
/documents/viewDocument.php?document_id=9843,111,90,0:01:23,60,65.00%,50.45%,$0.00 
/Master+Street+List+Update+Summary,111,82,0:00:38,81,66.67%,67.57%,$0.00 
/recreation/recreation/events,111,54,0:00:08,23,0.00%,6.31%,$0.00 
